Company,Sector,Date,index,Price,Open,High,Low,Change %,vol multiplier,Volume,Company Name,SubSector,Market Classification,Shares Outstanding,Market Cap
NB,CONSUMER GOODS,2013-12-09,1544,128.91,129.6,129.6,128.91,-0.53%,1000000.0,1790000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3994022000257.2
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-09,2827,16.25,16.24,16.45,16.25,-0.31%,1000000.0,9230000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,680514925853.75
UBA,FINANCIAL SERVICES,2013-12-09,2829,7.7,7.72,7.72,7.6,-0.26%,1000000.0,10200000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,263335544533.6
ZENITHBANK,FINANCIAL SERVICES,2013-12-09,2828,21.39,21.49,21.49,21.0,0.90%,1000000.0,28480000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,878483663700.0
TRANSCORP,CONGLOMERATES,2013-12-10,2830,3.97,4.17,4.19,3.97,-5.48%,1000000.0,49950000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40343130368.78
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-10,2826,16.13,16.38,16.26,16.13,-0.74%,1000000.0,10220000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,675489584862.83
ZENITHBANK,FINANCIAL SERVICES,2013-12-10,2827,21.37,21.1,21.4,21.0,-0.09%,1000000.0,24890000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,877662267100.0
NB,CONSUMER GOODS,2013-12-10,1543,133.6,129.2,133.6,128.0,3.64%,1000.0,705840.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4139332396512.0
UBA,FINANCIAL SERVICES,2013-12-10,2828,7.6,7.7,7.71,7.6,-1.30%,1000000.0,9060000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,259915602396.8
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-11,2825,16.15,16.2,16.24,16.15,0.12%,1000000.0,6460000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,676327141694.6499
ZENITHBANK,FINANCIAL SERVICES,2013-12-11,2826,21.5,21.37,21.51,21.37,0.61%,1000000.0,18590000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,883001345000.0
UBA,FINANCIAL SERVICES,2013-12-11,2827,7.62,7.7,7.8,7.61,0.26%,1000000.0,5660000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,260599590824.16
TRANSCORP,CONGLOMERATES,2013-12-11,2829,3.71,3.9,3.97,3.71,-6.55%,1000000.0,54420000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,37701010999.54
NB,CONSUMER GOODS,2013-12-11,1542,129.61,128.95,129.86,128.95,-2.99%,1000.0,506050.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4015710119101.2
TRANSCORP,CONGLOMERATES,2013-12-12,2828,3.7,3.53,3.7,3.52,-0.27%,1000000.0,24130000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,37599391023.8
ZENITHBANK,FINANCIAL SERVICES,2013-12-12,2825,21.55,21.5,21.63,21.21,0.23%,1000000.0,12380000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,885054836500.0
UBA,FINANCIAL SERVICES,2013-12-12,2826,7.7,7.8,7.7,7.6,1.05%,1000000.0,8300000.000000001,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,263335544533.6
NB,CONSUMER GOODS,2013-12-12,1541,129.6,129.7,130.0,129.6,-0.01%,1000.0,833290.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4015400288832.0
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-12,2824,16.22,16.16,16.25,16.14,0.43%,1000000.0,6020000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,679258590606.0199
NB,CONSUMER GOODS,2013-12-13,1540,128.8,129.38,129.6,128.0,-0.62%,1000.0,852550.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3990613867296.001
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-13,2823,16.41,16.23,16.5,16.1,1.17%,1000000.0,8810000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,687215380508.31
UBA,FINANCIAL SERVICES,2013-12-13,2825,7.67,7.61,7.7,7.6,-0.39%,1000000.0,5570000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,262309561892.56
ZENITHBANK,FINANCIAL SERVICES,2013-12-13,2824,21.85,21.25,21.95,21.49,1.39%,1000000.0,18340000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,897375785500.0
TRANSCORP,CONGLOMERATES,2013-12-13,2827,4.0,3.88,4.06,3.88,8.11%,1000000.0,76590000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40647990296.0
ZENITHBANK,FINANCIAL SERVICES,2013-12-16,2823,21.21,21.14,21.85,21.21,-2.93%,1000000.0,17110000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,871091094300.0
TRANSCORP,CONGLOMERATES,2013-12-16,2826,3.96,4.16,4.2,3.96,-1.00%,1000000.0,57950000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40241510393.04
NB,CONSUMER GOODS,2013-12-16,1539,128.96,132.78,131.19,128.8,0.12%,1000000.0,1480000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3995571151603.2
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-16,2822,16.22,16.17,16.4,16.17,-1.16%,1000000.0,5290000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,679258590606.0199
UBA,FINANCIAL SERVICES,2013-12-16,2824,7.6,7.9,7.69,7.6,-0.91%,1000000.0,7460000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,259915602396.8
UBA,FINANCIAL SERVICES,2013-12-17,2823,7.66,7.63,7.7,7.63,0.79%,1000000.0,9800000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,261967567678.88
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-17,2821,16.28,16.2,16.32,16.17,0.37%,1000000.0,12920000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,681771261101.4801
ZENITHBANK,FINANCIAL SERVICES,2013-12-17,2822,21.5,21.5,21.55,21.5,1.37%,1000000.0,7910000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,883001345000.0
NB,CONSUMER GOODS,2013-12-17,1538,128.81,127.28,129.0,128.8,-0.12%,1000000.0,1600000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,3990923697565.2
TRANSCORP,CONGLOMERATES,2013-12-17,2825,3.87,4.07,3.95,3.87,-2.27%,1000000.0,21350000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,39326930611.380005
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-18,2820,16.23,16.12,16.28,16.12,-0.31%,1000000.0,13930000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,679677369021.93
NB,CONSUMER GOODS,2013-12-18,1537,132.0,129.14,132.0,129.14,2.48%,1000.0,488950.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4089759553440.0
ZENITHBANK,FINANCIAL SERVICES,2013-12-18,2821,21.96,21.68,22.35,21.68,2.14%,1000000.0,29970000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,901893466800.0
UBA,FINANCIAL SERVICES,2013-12-18,2822,7.68,7.7,7.74,7.68,0.26%,1000000.0,15230000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,262651556106.24
TRANSCORP,CONGLOMERATES,2013-12-18,2824,3.95,3.96,3.96,3.77,2.07%,1000000.0,29970000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40139890417.3
TRANSCORP,CONGLOMERATES,2013-12-19,2823,3.91,3.94,3.94,3.82,-1.01%,1000000.0,17630000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,39733410514.34
ZENITHBANK,FINANCIAL SERVICES,2013-12-19,2820,23.31,22.2,23.31,21.85,6.15%,1000000.0,8510000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,957337737300.0
UBA,FINANCIAL SERVICES,2013-12-19,2821,7.9,7.71,7.9,7.7,2.86%,1000000.0,6980000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,270175428807.2
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-19,2819,16.5,16.2,16.5,16.2,1.66%,1000000.0,10050000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,690984386251.5
NB,CONSUMER GOODS,2013-12-19,1536,134.38,132.71,134.38,132.0,1.80%,1000000.0,2640000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4163499157509.6
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-20,2818,16.1,16.49,16.49,16.08,-2.42%,1000000.0,15700000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,674233249615.1001
ZENITHBANK,FINANCIAL SERVICES,2013-12-20,2819,22.9,23.15,23.0,22.88,-1.76%,1000000.0,8180000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,940499107000.0
TRANSCORP,CONGLOMERATES,2013-12-20,2822,3.96,3.99,3.99,3.91,1.28%,1000000.0,172550000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40241510393.04
NB,CONSUMER GOODS,2013-12-20,1535,129.2,130.46,131.56,129.2,-3.85%,1000000.0,1150000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4003007078064.0
UBA,FINANCIAL SERVICES,2013-12-20,2820,7.93,7.84,7.93,7.84,0.38%,1000000.0,31750000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,271201411448.24
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-23,2817,16.47,16.5,16.47,16.15,2.30%,1000000.0,10810000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,689728051003.7699
ZENITHBANK,FINANCIAL SERVICES,2013-12-23,2818,23.14,22.9,23.14,22.9,1.05%,1000000.0,5700000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,950355866200.0
TRANSCORP,CONGLOMERATES,2013-12-23,2821,4.15,3.99,4.16,3.92,4.80%,1000000.0,50670000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,42172289932.100006
UBA,FINANCIAL SERVICES,2013-12-23,2819,7.98,7.92,7.99,7.9,0.63%,1000000.0,11240000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,272911382516.64
NB,CONSUMER GOODS,2013-12-23,1534,132.0,132.38,132.0,129.41,2.17%,1000000.0,1410000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4089759553440.0
ZENITHBANK,FINANCIAL SERVICES,2013-12-24,2817,23.1,23.1,23.35,23.05,-0.17%,1000000.0,10750000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,948713073000.0
UBA,FINANCIAL SERVICES,2013-12-24,2818,7.99,7.98,8.0,7.9,0.13%,1000000.0,19320000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,273253376730.32
NB,CONSUMER GOODS,2013-12-24,1533,129.48,129.94,129.96,129.47,-1.91%,1000.0,414220.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4011682325601.6
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-24,2816,16.25,16.4,16.44,16.21,-1.34%,1000000.0,9590000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,680514925853.75
TRANSCORP,CONGLOMERATES,2013-12-24,2820,4.48,4.3,4.51,4.3,7.95%,1000000.0,38290000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,45525749131.52
UBA,FINANCIAL SERVICES,2013-12-27,2817,7.95,8.0,8.0,7.95,-0.50%,1000000.0,6340000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,271885399875.6
ZENITHBANK,FINANCIAL SERVICES,2013-12-27,2816,23.5,23.05,23.5,23.05,1.73%,1000000.0,20580000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,965141005000.0
NB,CONSUMER GOODS,2013-12-27,1532,131.2,131.03,131.76,131.03,1.33%,1000000.0,1050000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4064973131904.0
TRANSCORP,CONGLOMERATES,2013-12-27,2819,4.61,4.7,4.7,4.56,2.90%,1000000.0,34500000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,46846808816.14001
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-27,2815,16.19,16.21,16.22,16.12,-0.37%,1000000.0,5530000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,678002255358.29
TRANSCORP,CONGLOMERATES,2013-12-30,2818,4.5,4.72,4.72,4.5,-2.39%,1000000.0,28640000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,45728989083.0
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-30,2814,16.31,16.45,16.43,16.31,0.74%,1000000.0,8020000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,683027596349.21
NB,CONSUMER GOODS,2013-12-30,1531,131.28,131.98,132.4,131.28,0.06%,1000000.0,2520000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4067451774057.6
UBA,FINANCIAL SERVICES,2013-12-30,2816,8.34,8.0,8.34,8.0,4.91%,1000000.0,11770000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,285223174209.12
ZENITHBANK,FINANCIAL SERVICES,2013-12-30,2815,24.87,23.69,24.87,23.49,5.83%,1000000.0,5140000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1021406672100.0
TRANSCORP,CONGLOMERATES,2013-12-31,2817,4.35,4.5,4.5,4.28,-3.33%,1000000.0,27130000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,44204689446.9
UBA,FINANCIAL SERVICES,2013-12-31,2815,8.9,8.75,9.17,8.32,6.71%,1000000.0,21140000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,304374850175.2
FIRSTHOLDCO,FINANCIAL SERVICES,2013-12-31,2813,16.3,16.4,16.49,16.06,-0.06%,1000000.0,16840000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,682608817933.3
NB,CONSUMER GOODS,2013-12-31,1530,134.32,133.58,134.32,131.4,2.32%,1000.0,301030.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4161640175894.4
ZENITHBANK,FINANCIAL SERVICES,2013-12-31,2814,27.4,26.11,27.4,25.0,10.17%,1000000.0,18360000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1125313342000.0
UBA,FINANCIAL SERVICES,2014-01-02,2814,9.15,8.89,9.18,8.89,2.81%,1000000.0,31610000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,312924705517.2
TRANSCORP,CONGLOMERATES,2014-01-02,2816,4.34,4.3,4.49,4.3,-0.23%,1000000.0,20260000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,44103069471.16
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-02,2812,16.3,16.18,16.47,16.3,0.00%,1000000.0,24610000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,682608817933.3
NB,CONSUMER GOODS,2014-01-02,1529,132.01,130.45,134.36,131.21,-1.72%,1000000.0,1930000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4090069383709.2
ZENITHBANK,FINANCIAL SERVICES,2014-01-02,2813,25.0,26.2,26.2,24.9,-8.76%,1000000.0,16020000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1026745750000.0
NB,CONSUMER GOODS,2014-01-03,1528,132.8,132.0,132.8,132.0,0.60%,1000.0,716410.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4114545974976.001
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-03,2811,16.29,16.27,16.35,16.26,-0.06%,1000000.0,16370000.000000002,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,682190039517.39
TRANSCORP,CONGLOMERATES,2014-01-03,2815,4.28,4.3,4.35,4.18,-1.38%,1000000.0,22510000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,43493349616.72
UBA,FINANCIAL SERVICES,2014-01-03,2813,9.38,9.1,9.55,9.1,2.51%,1000000.0,36540000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,320790572431.84
ZENITHBANK,FINANCIAL SERVICES,2014-01-03,2812,25.1,25.02,25.2,25.0,0.40%,1000000.0,16620000.000000002,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1030852733000.0
ZENITHBANK,FINANCIAL SERVICES,2014-01-06,2811,24.21,25.48,25.0,24.21,-3.55%,1000000.0,5710000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,994300584300.0
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-06,2810,16.19,16.21,16.31,16.1,-0.61%,1000000.0,22080000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,678002255358.29
NB,CONSUMER GOODS,2014-01-06,1527,134.39,134.4,134.4,132.9,1.20%,1000.0,478430.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4163808987778.8
UBA,FINANCIAL SERVICES,2014-01-06,2812,9.41,9.6,9.58,9.25,0.32%,1000000.0,36170000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,321816555072.88
TRANSCORP,CONGLOMERATES,2014-01-06,2814,4.25,4.34,4.4,4.25,-0.70%,1000000.0,18390000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,43188489689.5
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-07,2809,16.1,16.2,16.2,16.01,-0.56%,1000000.0,78350000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,674233249615.1001
TRANSCORP,CONGLOMERATES,2014-01-07,2813,4.05,4.25,4.21,4.04,-4.71%,1000000.0,20870000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41156090174.7
UBA,FINANCIAL SERVICES,2014-01-07,2811,8.85,9.31,9.4,8.85,-5.95%,1000000.0,24030000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,302664879106.8
NB,CONSUMER GOODS,2014-01-07,1526,134.0,132.01,134.32,133.59,-0.29%,1000.0,725120.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4151725607280.0
ZENITHBANK,FINANCIAL SERVICES,2014-01-07,2810,23.38,24.6,24.21,23.37,-3.43%,1000000.0,20190000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,960212625400.0
UBA,FINANCIAL SERVICES,2014-01-08,2810,8.55,9.0,9.0,8.55,-3.39%,1000000.0,9690000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,292405052696.4
ZENITHBANK,FINANCIAL SERVICES,2014-01-08,2809,22.7,23.7,23.04,22.54,-2.91%,1000000.0,29310000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,932285141000.0
TRANSCORP,CONGLOMERATES,2014-01-08,2812,3.97,3.92,4.11,3.91,-1.98%,1000000.0,34120000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40343130368.78
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-08,2808,15.6,15.9,16.0,15.4,-3.11%,1000000.0,33410000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,653294328819.6
NB,CONSUMER GOODS,2014-01-08,1525,134.08,134.01,134.35,134.0,0.06%,1000000.0,2000000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4154204249433.6006
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-09,2807,15.51,15.85,15.85,15.51,-0.58%,1000000.0,15850000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,649525323076.41
NB,CONSUMER GOODS,2014-01-09,1524,132.8,134.4,134.44,132.8,-0.95%,1000000.0,3060000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4114545974976.001
UBA,FINANCIAL SERVICES,2014-01-09,2809,8.68,8.5,8.79,8.35,1.52%,1000000.0,9330000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,296850977474.24
ZENITHBANK,FINANCIAL SERVICES,2014-01-09,2808,23.14,23.0,23.3,22.7,1.94%,1000000.0,19570000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,950355866200.0
TRANSCORP,CONGLOMERATES,2014-01-09,2811,4.06,4.05,4.16,4.0,2.27%,1000000.0,29550000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41257710150.44
ZENITHBANK,FINANCIAL SERVICES,2014-01-10,2807,23.2,23.78,23.5,23.14,0.26%,1000000.0,19080000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,952820056000.0
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-10,2806,15.45,15.85,15.7,15.4,-0.39%,1000000.0,18430000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,647012652580.95
NB,CONSUMER GOODS,2014-01-10,1523,132.0,131.2,132.81,131.2,-0.60%,1000.0,600580.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4089759553440.0
TRANSCORP,CONGLOMERATES,2014-01-10,2810,4.09,4.06,4.1,4.01,0.74%,1000000.0,17550000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41562570077.66
UBA,FINANCIAL SERVICES,2014-01-10,2808,9.0,9.0,9.0,8.73,3.69%,1000000.0,7920000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,307794792312.0
UBA,FINANCIAL SERVICES,2014-01-13,2807,9.1,9.24,9.2,9.04,1.11%,1000000.0,12560000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,311214734448.8
TRANSCORP,CONGLOMERATES,2014-01-13,2809,4.09,4.2,4.2,4.0,0.00%,1000000.0,30780000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41562570077.66
ZENITHBANK,FINANCIAL SERVICES,2014-01-13,2806,23.41,23.94,23.45,23.25,0.91%,1000000.0,26990000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,961444720300.0
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-13,2805,15.6,15.27,15.65,15.27,0.97%,1000000.0,8840000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,653294328819.6
NB,CONSUMER GOODS,2014-01-13,1522,130.41,134.39,130.8,130.4,-1.20%,1000.0,570030.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4040496540637.2
NB,CONSUMER GOODS,2014-01-15,1521,131.84,131.75,132.0,131.6,1.10%,1000000.0,1510000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4084802269132.8
UBA,FINANCIAL SERVICES,2014-01-15,2806,9.15,9.24,9.15,9.0,0.55%,1000000.0,13350000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,312924705517.2
TRANSCORP,CONGLOMERATES,2014-01-15,2808,4.1,4.01,4.1,4.0,0.24%,1000000.0,23160000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41664190053.4
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-15,2804,15.77,15.5,15.81,15.49,1.09%,1000000.0,22370000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,660413561890.07
ZENITHBANK,FINANCIAL SERVICES,2014-01-15,2805,24.01,23.85,24.2,23.79,2.56%,1000000.0,13400000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,986086618300.0
ZENITHBANK,FINANCIAL SERVICES,2014-01-16,2804,25.0,23.91,25.0,24.0,4.12%,1000000.0,26060000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1026745750000.0
TRANSCORP,CONGLOMERATES,2014-01-16,2807,4.02,4.18,4.08,4.0,-1.95%,1000000.0,23820000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,40851230247.48
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-16,2803,16.08,15.66,16.1,15.66,1.97%,1000000.0,24240000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,673395692783.2799
NB,CONSUMER GOODS,2014-01-16,1520,132.79,132.79,132.8,132.01,0.72%,1000000.0,1620000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4114236144706.8
UBA,FINANCIAL SERVICES,2014-01-16,2805,9.0,9.27,9.23,9.0,-1.64%,1000000.0,17340000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,307794792312.0
TRANSCORP,CONGLOMERATES,2014-01-17,2806,4.1,4.1,4.13,4.02,1.99%,1000000.0,70200000.0,TRANSNATIONAL CORPORATION PLC,Diversified Industries,Main Board,10161997574.0,41664190053.4
ZENITHBANK,FINANCIAL SERVICES,2014-01-17,2803,25.11,25.0,25.11,25.0,0.44%,1000000.0,12750000.0,ZENITH BANK PLC,Banking,Premium Board,41069830000.0,1031263431300.0
NB,CONSUMER GOODS,2014-01-17,1519,132.16,132.0,132.52,130.82,-0.47%,1000000.0,1820000.0,NIGERIAN BREW. PLC.,Beverages--Brewers/Distillers,Main Board,30983026920.0,4094716837747.2
UBA,FINANCIAL SERVICES,2014-01-17,2804,8.93,9.24,9.08,8.9,-0.78%,1000000.0,32070000.0,UNITED BANK FOR AFRICA PLC,Banking,Premium Board,34199421368.0,305400832816.24
FIRSTHOLDCO,FINANCIAL SERVICES,2014-01-17,2802,16.1,16.15,16.12,16.0,0.12%,1000000.0,25120000.0,FIRST HOLDCO PLC,Other Financial Institutions,Premium Board,41877841591.0,674233249615.1001
